"at","score","content","sentiment","pos_score","neg_score"
"2025-10-14 08:33:10","5","여러 장르로 종류별로 볼수 있어서 작화도 마음에 들어요.","긍정","0","1"
"2025-10-14 06:56:33","1","개연성없는 노잼만화 광고하고 추천하는 수준... 하 내시간","부정","2","4"
"2025-10-14 00:38:56","1","워치도 챙겨주시오","부정","0","0"
"2025-10-14 00:03:31","5","카카오보다 보기 훨씐 편함 네이버가 일은잘함","긍정","0","0"
"2025-10-13 18:25:58","5","말해뭐해 꿀잼상자","긍정","3","0"
"2025-10-13 17:13:00","5","웹툰때매 쓴돈만 오억넘는거같아요 넘 재미써요","긍정","0","0"
"2025-10-13 14:54:59","5","👍","긍정","0","0"
"2025-10-13 14:43:43","3","도대체 쿠키를 왜 제대로 안주나요? 맨날 뭐 회원가입 하고 앱 설치하고 이벤트 참여를 여러번 해도 주는 경우가 많이 없어요. 인식이 대체 어떻게 돼서 이런건지;; 이벤트 문의 해도 답변 온적도 없고 쿠키 준적도 없고...심지어 처음에 안줘서 다시 하면 이미 참여했다고 인식하는지 그냥 참여도 안돼요. 이럴 땐 그냥 빡쳐서 돈 지르는데 이게 목적인건가요? 원래는 그냥 넘기는데 이번에는 정말 화가 나서 리뷰 씁니다. 제발 좀 쿠키 제대로 주세요. 이런 식으로 운영할거면 아예 무료 쿠키 이벤트를 하지 마시던가요. 회원가입이나 캐릭터 생성같은 이벤트 참여했다가 못 받은게 진짜....시간만 버리고 짜증은 나고 결국 돈 써서 돈 버리고...물론 제대로 준 적도 있긴 하지만, 이런 랜덤 뽑기하는 기분으로 이벤트 참여를 해야 합니까? 쿠키 안줄거면 문의 했을 때 못준다고 말이라도 해주세요. 앱 자체는 몇 년간 애용하며 쓰고 있지만, 이런 사소한 문제들로 스트레스 받는건 진짜 아닌것 같아요.","부정","0","2"
"2025-10-13 14:38:11","5","제일좋아요","긍정","2","0"
"2025-10-13 14:33:23","5","좋아요~ 편하게 되어있습니다.","긍정","2","0"
"2025-10-13 14:09:18","1","도파민 안 필요하다고 컷츠 관심도 없는데 왜 자꾸 보라고 띄우냐","부정","0","0"
"2025-10-13 10:29:19","5","전독시","긍정","0","0"
"2025-10-13 03:50:37","5","굿","긍정","0","0"
"2025-10-12 22:47:17","5","재밌고 좋아요","긍정","2","0"
"2025-10-12 13:54:07","1","네이버로 로그인 좀 만들어 줘라 ㅡㅡ","부정","0","0"
"2025-10-12 11:14:35","5","화이잉!!!!","긍정","0","0"
"2025-10-12 10:34:02","5","어릴때부터 저의 재미를 책임져주는 애정하는 앱이랍니다","긍정","0","0"
"2025-10-12 07:32:21","5","버그가 없었으면 좋겠습니다!!!","긍정","0","2"
"2025-10-11 13:57:14","5","굿","긍정","0","0"
"2025-10-11 12:19:33","5","해피페이스 꿀잼","긍정","3","0"
"2025-10-11 02:53:08","5","재미 많네요 별 5개 줘서요 추억도 있는 만화도 있네요 추억 좋네요","긍정","1","0"
"2025-10-11 01:27:51","1","광고가 너무 많이 떠서 사용하기 어려워짐","부정","0","1"
"2025-10-10 19:06:59","5","유료 시스템은 어쩔 수 없겠지만...그래도 유료 시스템 조금만 줄여주세요..유료 많은 거 빼면 다 좋습니다","긍정","1","0"
"2025-10-10 16:33:14","5","좋아요","긍정","2","0"
"2025-10-10 15:52:58","5","굿","긍정","0","0"
"2025-10-10 14:13:06","5","좋은 앱 만들어주셔서 감사합니다..","긍정","1","0"
"2025-10-10 10:49:06","5","무료쿠키얻을려고 많은 광고를 봐왔지만 참여할때마다 안되는경우가 많더라고요. 그럴때마다 메일을 보내는데도 안주는 경우가 많고요. 참여를 했다고 캡처해서 보냈는데도 무료쿠키를 안주더라고요. 못받은것만해도 몇십개는 될텐데.. 그럴때마다 미리보기를 굳이 쿠키로 봐야하나라는 생각이 들더라고요. 참여를 했고 쿠키를 안줘서 참여한 캡처사진을 보내도 안주시는데.. 그래서 쿠키를 얻을려고 광고를 봐도 쿠키를 '안'주시기때문에 이제 쿠키써서 미리보기 안볼려고요. 나중에 무료쿠키 못받은거 받으면 그때 다시 쿠키얻어서 미리보기를 보겠습니다. 그때까진 뭐..","긍정","0","1"
"2025-10-10 07:45:06","5","찐 잼있음","긍정","0","0"
"2025-10-10 07:35:17","4","다 좋아여ㅕ","긍정","1","0"
"2025-10-10 01:42:09","1","쓰레기앱","부정","0","0"
"2025-10-09 14:32:39","5","네이버의 본체는 웹툰","긍정","0","0"
"2025-10-09 13:08:14","5","전독시,외지주,작두,김부장,다육이는잘자란다,화산귀환,내가키운s급들,현실퀘스트,싸움독학, 꼭 봐보세요 진짜 ㄱ재밌습니다","긍정","0","0"
"2025-10-09 01:44:27","1","여혐 고쳐라 자존심만 세울줄 아는 놈들아","부정","0","0"
"2025-10-09 01:14:08","4","여직껏 잘됐어요. 근데 쿠팡 통해 구매한게 적립이 계속 안돼요. 확인좀 해주세요.","긍정","0","0"
"2025-10-09 00:26:21","5","너무 😀","긍정","0","0"
"2025-10-09 00:06:45","5","맨날 심심할때 잘보는중","긍정","0","0"
"2025-10-08 23:47:29","5","👍👍👍👍👍","긍정","0","0"
"2025-10-08 18:59:39","5","웹툰 편하게 볼수 있어서 감사해요 네이버 웹툰 화이팅!","긍정","1","0"
"2025-10-08 18:23:09","1","웹툰 버튼을 눌렀는데 자꾸 앵클브레이커인지뭔지로 강제이동함 내가왜 웹툰 조회수를 늘려줘야하는거지","부정","0","0"
"2025-10-08 16:17:59","5","찐짜 이거만든 사람 상 줘야함","긍정","0","0"
"2025-10-08 14:50:33","5","사랑해요","긍정","0","0"
"2025-10-08 11:03:40","5","흐흐 좋아용","긍정","1","0"
"2025-10-08 10:14:36","5","재밌음","긍정","0","0"
"2025-10-08 10:07:12","4","5년 째 사용하고 있는 유저입니다. 업데이트가 될 때마다 좋아지긴 커녕 더 터치 해야 하는 불편함과 웹툰이 눈에 띄기는 커녕 복잡해 뭘 봐야 할지 모르겠는 혼란 속에서도 계속 믿고 사용해 왔습니다. 네이버 웹툰은 과거의 저에게 빼놓을 수 없는 존재였고 유일한 안식처였습니다. 하지만 현재의 저는 웹툰과 멀어졌습니다. 다시금 과거의 기억을 떠올려 웹툰의 행복을 찾으려 해도 너무 많은 웹툰과 빽빽하게 나열된 웹툰 속에서 단 한 번의 터치가 망설여집니다. 그리고 그 터치한 웹툰이 결국 양산형에, 뻔한 클리셰, 흔해 빠진 스토리의 웹툰인 경우 웹툰을 좋아하는 마음이 사라지기 마련입니다. 심지어는 스튜디오를 통한 연재는 작가님들이 하차하고 그림체가 바뀌고 연재가 중단되는 일들이 꽤 많다고 느낍니다. 좋아하는 작품이었음에도 결말조차 못 보는 상황을 더는 마주하고 싶지 않습니다. 그리고 그림체만 예쁘다고 다가 아니고, 노블코믹스라고, 자극적이라고 다가 아니잖습니까. 옛날의 네이버웹툰이 그립습니다.","긍정","1","5"
"2025-10-08 05:38:57","5","굳","긍정","0","0"
"2025-10-08 05:16:08","5","책무료많음","긍정","0","0"
"2025-10-08 03:20:38","5","불편사항? 딱히 없고 그냥 시간 때우기 좋고 재밌음 ㅇㅇ","긍정","0","2"
"2025-10-08 00:54:11","5","거이무료다싶이혜택이너무많아요","긍정","0","0"
"2025-10-07 19:44:56","5","좋아좋아좋아","긍정","1","0"
"2025-10-07 16:39:56","4","요즘 네이버웹툰이 한국 웹툰이 자주 나오다보니까 재밌고 코믹있는 웹툰을 보니까 너무 좋아요. 그리고 항상 웹툰을 볼때마다 꿀잼각이고 모두의 사람들이 네이버웹툰을 보고 있을듯한 소설과, 로맨스, 현대로맨스 등등 진짜 너무 재밌어요^^네이버웹툰을 만드시는 작가님들 웹툰을 너무너무 재밌게 만들어주시고 웃긴 장면들도 만들어주신분들은 다 코믹성이 있는 대표작으로 나올 것 같아요~! 그리고 좀 더 추가 해서 말하자면 네이버웹툰 진짜 재밌어요＼(^^)／","긍정","9","0"
"2025-10-07 15:22:01","4","불편한 점도 몇 있겠다만 앱 자체에 있는 작품들에 한해서 보자면 남성 인기 랭킹들은 다 가짜 양산형 격투물 뇌절들만 있으니 진짜 그냥 로맨스나 이런 것들이 진짜 진국이니까 본다면 이런 로맨스류를 추천함. 후유증은 장담 못 함.","긍정","2","2"
"2025-10-07 15:07:37","5","너무좋아요 재밋는웹툰도있어서 집순이들은 꼭 이앱 추천해요~","긍정","4","0"
"2025-10-07 12:23:28","5","👍","긍정","0","0"
"2025-10-07 10:14:38","5","너무 재밓는것들이 많이 잏어섲좋아요","긍정","2","0"
"2025-10-07 08:52:00","5","잘보고있어요!!","긍정","0","0"
"2025-10-07 08:47:17","5","좋음","긍정","0","0"
"2025-10-07 06:21:50","1","병 신 앱","부정","0","0"
"2025-10-07 05:26:58","5","최고다","긍정","3","0"
"2025-10-07 05:15:14","5","너무 재밋고 단점은 없어요","긍정","0","0"
"2025-10-07 02:40:18","5","그냩","긍정","0","0"
"2025-10-07 01:10:58","1","네웹 잘쓰고는 있지만 요즘들어 자꾸 광고에 유료회차 스포가 뜨는데 뭐 돈쓰라고 꼽주는것도 아니고 광고할거면 무료회차 내용을 광고로 쓰던가 다음주 무료회차도 아니고 가장최신에 올라온 유로회차면 5주는 있어야하는 내용을 일주일내내 스포하는게 말이되냐 스포성 광고를 없애던가 끌수있게 해줘야지 독자에게 스포하는게 웹툰파는 입장에서 하는행동인가 어이가없네","부정","0","1"
"2025-10-07 01:09:19","5","굿","긍정","0","0"
"2025-10-07 01:07:26","5","봣는데 리ㅠㅂ 할 틈듀 없이 재밋게 봣어용","긍정","0","0"
"2025-10-06 23:16:35","5","웹툰 사이트중 제일좋음","긍정","0","0"
"2025-10-06 17:07:29","5","걍 말이 필요없음 무조건 까셈","긍정","0","0"
"2025-10-06 15:29:21","3","컷츠 보라고 화면 중간에 작게 띄우는거 겁나 거슬림 ㅡㅡ","중립","0","0"
"2025-10-06 12:09:31","3","최근들어 계속해서 로그인 후 이용하라는 메세지가 떠서 로그인을 했더니 특정 시점 이후로 기록이 멈춘 것 처럼 관심 웹툰에 저장된 작품들이 상당수 사라졌습니다. 최근 본 작품은 정상적으로 작동하는것 같은데, 이미 완결된 작품이나 휴재 기간이 오래되서 검색하기 어려운 작품이 있어서 만약 버그라면 수정해주시길 바랍니다.","부정","0","2"
"2025-10-06 10:12:26","5","진짜 재밌고 그냥 다 재밌으니까 저 믿고 한번만 깔아보시죠:3","긍정","0","0"
"2025-10-06 05:41:28","5","웹툰의 입문 20년전도 네이버웹툰","긍정","0","0"
"2025-10-06 04:44:56","5","굿","긍정","0","0"
"2025-10-06 03:04:02","5","아주좋은 앱ㅎ","긍정","0","0"
"2025-10-06 02:02:53","5","상상력이 풍부한 재밋는 만화","긍정","0","0"
"2025-10-05 23:57:20","5","강아지 별이라는 웹툰인데 1 화2화 부터 슬퍼졌어요","긍정","0","0"
"2025-10-05 23:06:35","5","이거너무좋아요! 차탈때,지하철탈때,기차탈때,비행기탈때등 심심하지않아요^.^ 추천드림니다!!!!!","긍정","4","0"
"2025-10-05 17:24:15","5","쿠키 비싸진거 말고는 웹툰 탑티어😍😍","긍정","0","0"
"2025-10-05 16:35:33","1","갈수록 그림체는 이상하고 등장인물들도 다문화 가정이 되어가네..","부정","0","0"
"2025-10-05 13:41:56","5","조아조아","긍정","0","0"
"2025-10-05 13:12:33","5","다 잘하늘 히어로 너무나도 꿀젬 별점5점:D","긍정","0","0"
"2025-10-05 12:14:12","5","제미있어요!","긍정","0","0"
"2025-10-05 11:32:17","5","굿","긍정","0","0"
"2025-10-05 09:25:17","1","팝업 작작좀해라 하루에20번은 넘게 팝업띄우는거 좀 작작해","부정","0","0"
"2025-10-05 08:07:38","3","검색 방법 수정이 필요해요. 좀비파파 찾는데 좀비 쳤는데 안떴어오ㅡ","중립","0","0"
"2025-10-05 07:31:08","5","다 제가 좋아할 만한 웹툰이 많아서 좋아요","긍정","2","0"
"2025-10-05 06:48:12","5","너무 조아요:)","긍정","0","0"
"2025-10-05 06:44:22","5","좋아요","긍정","2","0"
"2025-10-05 05:46:56","5","너무 좋아요^^","긍정","2","0"
"2025-10-05 05:29:51","5","작두라는 웹툰 보고있었는데 너무 재미있어요 다른겄도 재미 있을 꺼라 및어요","긍정","2","0"
"2025-10-05 03:09:37","5","네이버 계정없이 그냥 보는 1인인데요 그냥 다 너무좋아요💗💗","긍정","2","0"
"2025-10-05 02:51:26","4","24시간 후에 무료로 보게 하면 매일 조금씩 늦게 보게 되는데.. 각자 여유시간에 볼 수 있도록 매일 출석체크하면 볼 수 있게 하는 식으로 변경되면 좋겠네요.","긍정","0","0"
"2025-10-04 23:00:38","5","기능도 많아지고 편의성도 개선되는건 좋은데 쿠키 굽기가 너무 귀찮음 미리보기 할때 난 대여는 말고 소장 소장만 히는데 옵션이 대여 하나 밖에 안나오고 일일이 귀칞게 점표 3개 짜리 누르고 소장해야 되는게 너무 싫음 더군다나 잘못 누르면 다른 페이지로 이동하는데 또 일일이 들어외서 점 3개 누르고 또 소장 눌러야됨 그냥 첨부터 대여/소장이 나오도록 해주면 좋겠음","긍정","0","0"
"2025-10-04 13:20:26","5","편리하고, 이어보기가 좋습니다.","긍정","1","0"
"2025-10-04 12:13:00","4","항상 잼있게 보고 있음 나만 그렇게 생각 하는지 몰라도 최근엔 쿠키 이벤트가 살짝 줄은 느낌..","긍정","0","0"
"2025-10-04 12:10:18","5","😀","긍정","0","0"
"2025-10-04 07:27:53","5","굳","긍정","0","0"
"2025-10-04 07:09:41","1","쿠키로 보면 3개 돌려준다길래 썼더니 유통기한있는 쿠키로 돌려줘??? 이거 사기 아니냐?!!!!","부정","0","0"
"2025-10-04 05:42:25","5","99강 나무빠다 개존잼","긍정","3","0"
"2025-10-04 02:56:39","5","잘보고갑니다","긍정","0","0"
"2025-10-03 23:28:27","5","진짜제밌고그냥만능임..ㄷㄷ","긍정","0","0"
"2025-10-03 23:02:22","5","웹툰 잘보고 있ㅇㆍㄱㅇ노","긍정","0","0"
"2025-10-03 21:44:42","1","미션 미치셧어요? 1화당 3개 들어가는 유료판 5개 보면 쿠키 3개 준데요.. ㅋㅋㅋㅋ 게다가 다른건 30개 쓰고 쿠키 6개 준데요? ㅋㅋㅋ 장난하나? 차라리 안보고 말지 에초에 볼만한것도 안올려두고 비싼거 보고 조금 가져가는 미션이면 사람들이 하긴하니? ㅋㅋㅋ 미션을 줄거면1개당 200원하는 유료 2개 보고 쿠키 30개 받기 이런식으로 해야 사람들이 많이 하지 않을까? 이건뭐 배보다 배꼽이 더 크지 않냐? 이것들아? 이래서 내가 미션을 안한다 ㅋㅋㅋㅋ 에초에 미션 이번 명절 전엔 거이 안했음 ㅋㅋㅋㅋ 명절 다가오니까 이것들 돈 빨아먹으려고 미션 건거 잖냐? 모를거 같니? ㅋㅋㅋㅋ -미션을 발행해서 유저분들께 많이 홍보 하고 싶으면 거이 무료 같은 느낌으로 뿌려라 어떻게든 본인들이 더 많이 쳐먹을 생각 말고 ㅋㅋㅋㅋ 저도 유료 의외로 보는 편인데 재미 없거나 소재 떨어진 느낌의 웹툰이면 중간에라도 안봄 특히 중국 웹툰 보면 딱 그 느낌 아니까? 생각없이 스토리 비비꼬아놓고 끝네는거","부정","0","0"
"2025-10-03 15:18:12","5","청명하나로 모든게 설명됨.화산귀환","긍정","0","0"
"2025-10-03 10:52:12","1","일부 콘텐츠가 네이버앱 모바일.PC버젼에서는 막히고 왜 웹툰앱으로만 볼 수 있는지 이해가 안 되네요.","부정","0","0"
"2025-10-03 10:43:56","5","너무좋아요ㅠㅠㅠㅠ","긍정","2","0"
"2025-10-03 06:30:21","4","♡♡♡♡♡","긍정","0","0"
"2025-10-03 02:18:07","5","네이버 웹툰 최고 잼나요!","긍정","3","0"
"2025-10-03 01:48:23","4","와우 재밌다...근데 그 로맨스꺼 아이들은 못들어 가게 하는게 괜춘","긍정","2","0"
"2025-10-03 00:51:04","5","굳","긍정","0","0"
"2025-10-02 20:23:18","5","재밌다","긍정","2","0"
"2025-10-02 19:30:07","1","광고창 다시보지않기 눌러도 매번뜸","부정","0","1"
"2025-10-02 11:44:09","5","흠잡을때가 없음","긍정","0","0"
"2025-10-02 10:02:54","5","뭐 말할게 있나ㅋ","긍정","0","0"
"2025-10-02 09:19:22","4","4.5점 주고싶은데 없어서 4점 진짜 한 4.4점되는듯? 요일별, 신작 추천은 매우훌륭하지만 '~독자의 관심픽'에 비슷한거 너무 많이뜸 심지어 '이런건 어떠세요?'도 비슷한게 나옴 그래서 다른장르의 재밌는 신작 또는 연재작에 탑승하기 매우어려움 웹툰의 특성상 중반부로 갈수록 탄탄해지는 작품들도 있기에 누적상승이나 그런것도 지표로 삼아서 만들수있다면 좋을듯","긍정","2","0"
"2025-10-02 00:02:51","5","good","긍정","0","0"
"2025-10-01 23:03:51","5","굳","긍정","0","0"
"2025-10-01 18:25:53","5","최고","긍정","3","0"
"2025-10-01 17:42:17","5","너무 재밌고 좋은앱이예요!","긍정","0","0"
"2025-10-01 13:36:47","1","앙❤","부정","0","0"
"2025-10-01 12:06:20","5","웹툰 이거 너무 재밌어요! 왜냐면 관심웹툰 설정도 좋구요, 로그인만 해도 좋은 기능들을 많이 쓸 수 있고, 쿠키 3개만으로도 1회차를 더 볼수있어 좋습니다!(웹툰마다 다를수도 있지만요) 근데 쿠키가 하루에 없어지는 게 아쉽습니다. 제 욕심일 수도 있겠지만, 쿠키 주는 날?에 쿠키 2개 말고 3갤 주셨으면 좋겠습니다.. 이거 너무 반영됐으면 좋겠어요.. 글고 웹툰이 너무 재밌어서 빠져듬.. 웹툰 추천 해드릴게요!! 제가 추천드리는 웹툰은 전지적 독자 시점, 베이비폭군, 청춘계시록 등등이 있는데 전 학생이라서 걍 이정도만 봤습니다. 아! 마지막으로 '중간에서 만나' 도 넘 재밌어요!! 어..? 이렇게 리뷰를 길게 썼었..네요?? 암튼 네웹 강추!!♥︎","긍정","10","0"
"2025-10-01 09:32:22","5","very good","긍정","0","0"
"2025-10-01 08:53:20","5","무료로 볼 수 있어서 참 좋네 30년 지나서 웹툰이라는 것을 처음 보는데 좋내요","긍정","1","0"
"2025-10-01 06:06:39","5","굳","긍정","0","0"
"2025-09-30 23:54:23","5","와 샌즈!","긍정","0","0"
"2025-09-30 23:50:02","5","특정 웹툰만 새 회차 알림이 오지 않는데 왜그럴까요 재설치해봄, 알림 껐다켜봄, 절전모드 아님, 인터넷 잘됨, 특정 한 웹툰만 알림이 오지않음","긍정","0","0"
"2025-09-30 14:23:49","5","너무 재미있어요!","긍정","2","0"
"2025-09-30 14:21:18","5","잼납니다.","긍정","0","0"
"2025-09-30 12:58:28","5","미리보기를 보면 이제 멈출수없습니다","긍정","0","0"
"2025-09-30 12:30:26","5","네이버웹툰이 최고!","긍정","3","0"
"2025-09-30 10:04:43","5","다양한 웹툰이 있어서 좋아요!","긍정","2","0"
"2025-09-30 04:16:12","5","제밌다 즐겁다.","긍정","0","0"
"2025-09-30 02:12:15","3","스크롤 하다가 버그 나서 스포 당했어요..","부정","0","2"
"2025-09-30 00:42:17","5","앱 써보니 살짝보기 개 귀찮네요 뒤로갔다 오면 살작보기 또보고 또보고ㅡㅡ 그냥 0화 띄워주지","긍정","0","0"
"2025-09-29 13:09:49","5","웹툰을 보기 편해서 좋다","긍정","1","0"
"2025-09-29 12:13:26","3","어처구니없는 분량의 웹툰도 있지만 대게 잘 보고 있어요","중립","0","0"
"2025-09-29 11:58:10","5","다양한 웹툰 컨텐츠를 경험 할 수있는 플랫폼. 독자의 니즈를 충족하기 위한 추천 방식이 역으로 추천 한 것 밖에 볼 수 없다는 함정. 겹치는 장르와 비슷한 스토리가 많음. 하지만 다음웹툰 보다 나은 점은, 현질 유도가 적은 편이라 생각됨. 그러다 보니 좋아하는 작가에게 열심히 쿠키를 구워 줄 수 있다아.","긍정","3","0"
"2025-09-29 11:28:45","4","원래는 지루할 것 같았는데 지금은 즐겨보고 있어요.","긍정","0","2"
"2025-09-29 10:26:01","5","좋아요!!!쟁겨두기좀 되면 좋겟어옹","긍정","2","0"
"2025-09-29 03:52:30","1","언젠가부터 무료충전 하나 둘 금액 줄이더니 네이버 쿠팡은 거의 안하는 수준. 아깝냐?","부정","0","0"
"2025-09-29 02:54:07","5","노래도 같이 나와서 이입하기 더 좋네요 좋은 사용자 경험 입니다 ㅎ","긍정","1","0"
"2025-09-28 22:21:56","1","광고 하루끄기 마져 없어져버린 그저 고트 돈쓰기 싫게하네","부정","0","1"
"2025-09-28 17:01:13","5","잼있어요!!!","긍정","0","0"
"2025-09-28 12:08:10","5","사랑해 네웹","긍정","0","0"
"2025-09-28 11:34:07","5","정말 좋아요","긍정","2","0"
"2025-09-28 11:06:12","5","겁나 불편하네 라고 적어뒀는데 ㄱ안남 이제 익숙해져서 그런가 뭔가 바뀌고나서 다시 사용한건가 잘쓰고있음 근데 무료쿠키 쿠팡은 사라진건가요?","긍정","0","2"
"2025-09-28 09:02:11","1","쿠팡 쿠키이벤트 왜 없어짐!!!!!!!!!@","부정","0","0"
"2025-09-28 07:10:57","5","항상재밌게보고있어용 최고최고","긍정","3","0"
"2025-09-28 04:48:40","5","생활속의 큰 즐거움!","긍정","0","0"
"2025-09-28 03:19:08","5","심심할때 보기좋고 제가 쓸때 제기준으로 렉이 별로 안걸리고 가끔씩 쿠키주는것도 해주셔서 강추!","긍정","3","1"
"2025-09-28 02:05:31","5","좋아요 편리해요","긍정","2","0"
"2025-09-28 01:04:04","5","굿","긍정","0","0"
"2025-09-27 16:34:34","4","좋음","긍정","0","0"
"2025-09-27 10:42:11","5","최근 좋은작가 많이 들여오는거깉아서 좋아요","긍정","2","0"
"2025-09-27 04:03:43","5","매우 굳","긍정","0","0"
"2025-09-26 23:36:06","4","언어는 변경할수 없는건가요?","긍정","0","0"
"2025-09-26 15:29:36","5","좋다","긍정","1","0"
"2025-09-26 11:08:09","5","재밌으","긍정","0","0"
"2025-09-26 09:22:28","5","유료를 무료로 볼수있어서 좋아용~~♡","긍정","1","0"
"2025-09-25 13:36:27","5","깔아 보면 암","긍정","0","0"
"2025-09-25 11:34:35","5","재밋네요","긍정","0","0"
"2025-09-25 10:53:22","5","쿠키 무료주는거는 ㄹㅇ 개좋음","긍정","0","0"
"2025-09-25 10:12:44","1","아니 실수로 눌렀는데 시청기록 안지워져서 너무 짜증나요 시청기록으로 회색으로 뜨는것도 싫고 보지도않았는데 하 최근본에서 삭제되는거 알겠는데 그냥 역겨운거를 눌러서 본거자체를 없애고싶어요 누가 보면 어쩌라고 기분매우나쁩니다","부정","0","2"
"2025-09-25 09:02:54","5","재밌고 쿠키를 여러 방면에서 모을 수 있어 좋아요~~","긍정","2","0"
"2025-09-25 05:53:07","5","늘 잘보고 있어요^^","긍정","0","0"
"2025-09-24 17:03:06","5","너무 좋아요","긍정","2","0"
"2025-09-24 14:19:43","1","광고 닫아도 또뜨고또뜨고또뜨고 웹툰볼때마다또뜨고 일러스트는뭐 맨날 홍조처띄우고 천박한일러스트투성이 개역겨워짐","부정","0","1"
"2025-09-24 11:47:51","5","진심 개조아요.최애 앱이야 진촤…ㅜ네이버 웹툰 없으면 못살듯??…ㅜㅜㅜㅜㅜ네웹 추천 좀 추천해 주지는 못하겠지만ㅜ으엉…","긍정","2","0"
"2025-09-24 07:42:34","1","내가 보는건 뒤로, 안보는걸 추천에 넣는게 뭐가 알아서 딱이냐???","부정","2","0"
"2025-09-24 02:12:17","1","관심웹툰 푸시알람 자꾸 띄우는거 좀 없애거나 다시는 안 볼 수 있도록 선택으로 놔두면 안됩니까? 관심웹툰 등록 원하지 않는 사람도 있는데 독자들이랑 기싸움하는것도 아니고 일주일동안 보지않기 선택으로 누르는건 다음주 연재때 또 띄우겠다는 얘기 아닙니까? 원치않는 알람뜨는게 얼마나 스트레스 요소인데 기싸움하는것도 아니고 안하겠다는 독자한테 '일주일동안 보지않기'같은 의미없는 항목에 체크까지하면서 꾸역꾸역띄우는건 대체 뭐하자는건지 알수도 없고 반발심리만 듭니다. 관심웹툰 알람 다시는 보지않기 체크를 만들거나 설정에서 안 볼 수 있도록 선택으로 놔두는게 그렇게 어렵습니까 기싸움하는거아니면 관심웹툰같은건 그냥 선택의 영역으로 놔둬주세요 제발 웹툰볼때마다 스트레스받아서 끊을까 생각까지합니다","부정","0","0"
"2025-09-24 00:07:50","5","항상 즐겁게 잘 보고 있습니다.","긍정","0","0"
"2025-09-23 23:24:01","5","ㅈㅅ 쿠키들어옴","긍정","0","0"
"2025-09-23 23:21:16","5","좋다","긍정","1","0"
"2025-09-23 22:31:28","5","잼밌음","긍정","0","0"
"2025-09-23 11:40:00","4","쿠키로 다음화를 볼수 있는게 너무 아쉽네요. 다른건 다 좋아요! ㅎㅎ","긍정","2","0"
"2025-09-23 09:39:39","5","너무 좋아요","긍정","2","0"
"2025-09-23 07:29:05","5","원래 웹툰은 로맨스만 있는 줄 알았는데 친구 추천으로 깔아보니까 스릴러도 꽤 재미있고 로맨스도 내가 보기에 괜찮을 정도라 로맨스 싫어하는 사람도 이 앱 추천요!!","긍정","4","0"
"2025-09-23 05:33:50","5","네이버 웹툰 최고👍","긍정","3","0"
"2025-09-23 00:26:44","5","잘 활용하고 있습니다","긍정","0","0"
"2025-09-23 00:23:38","5","사용하기 너무 편하고 좋습니다 감사합니다","긍정","2","0"
"2025-09-22 23:55:15","2","웹툰이랑 시리즈 워치에서 돌아가게 해주세요. 웹툰은 무료만 봐지고 유료는 제가 대여했어도 안 봐지고 앱 깔라고 하네요. 꼭 보고 싶습니다","부정","0","0"
"2025-09-22 20:36:09","5","아주 좋음","긍정","0","0"
"2025-09-22 15:38:58","1","아니 광고를 다시 보지않기 누르면 안떠야지 또 다른작품 광고하고 다시 눌러도 광고하고 뭐하자는거죠?","부정","0","1"
"2025-09-22 13:54:29","5","재밌어요","긍정","4","0"
"2025-09-22 12:06:17","5","갈수록 편해지네요","긍정","0","0"
"2025-09-22 11:27:13","1","컷츠인가 뭔가 업뎃하고 기다리면 무료 자리를 차지하고있는게 기다리면 무료는 어디서 봐야하죠? 컷츠좀 빼고 기다리면 무료를 넣고싶어요 하단 UI에 개불편하게 해놨네 그냥 하단 ui 선택하게 해주셈","부정","0","2"
"2025-09-22 05:30:30","5","굿","긍정","0","0"
"2025-09-22 03:39:54","5","좋음","긍정","0","0"
"2025-09-21 23:12:39","1","매일무료탭 없어진거 매우 불편","부정","0","2"
"2025-09-21 19:21:36","5","2019년-네웹툰 진짜 재밌음 끊고싶지만 끊을수가없다 증말 2025년-아직까지 잘 이용중인 네웹툰!! 다양항 장르로 제대로 즐기고 있어요!! ♡","긍정","0","0"
"2025-09-21 16:15:42","5","너무 좋아요!! 이때까지 이렇게 좋은 웹툰이 있었는지 몰랐는데!! 장르도 다양해서 좋아요!! 강추!!","긍정","5","0"
"2025-09-21 13:20:35","2","컷툰 넘어가는 부분 집어치우고 추천완결탭 있던 부분 다시 돌려주시면 안되나요? 진짜 불편함 요즘 sns릴스 형식이 유행하는건 알겠다만 네이버웹툰은 안하는게 나을거 같아요","부정","2","2"
"2025-09-21 12:59:52","5","좋아요","긍정","2","0"
"2025-09-21 07:46:24","5","so very good","긍정","0","0"
"2025-09-21 04:33:32","1","갑자기 비밀번호 혼자서 바뀌더니 그래서 비밀번호 재설정 하려고 하는데 인증번호 받고 인증번호 썼는데 횟수초과 이딴거나 떠요 처음 쓴건데 이제 네이버 웹툰 안볼꺼 같네요 ㅡㅡ","부정","0","0"
"2025-09-21 02:23:09","5","좋음","긍정","0","0"
"2025-09-20 23:56:38","5","그냥 아닫 최고","긍정","3","0"
"2025-09-20 22:58:38","5","꾸준히 재미있게 보고 있습니다","긍정","2","0"
